"ID","pid","MATINH","Urban_Rural","age","gender","Q302","Q303A","Q303B","Q304_1","Q304_2","Q304_3","Q304_4","Q305A1","Q305A2","Q305B1","Q305B2","Q306","Q307","Q308","Q309","Q310A1","Q310A2","Q310B1","Q310B2","Q311","Q305A","Q305B","Q310AA","Q310B","region3","agegroup","weight"
"929193118600717",1,92,1,21,2,12,3,0,1,,,,7,75,21,94,4,1,6000,1,,,,,,"công nhân may",,,,"South","15-44",4146792
"898893046302326",2,89,1,33,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"808002786500435",2,80,1,24,2,12,3,0,1,,,,9,95,9,56,4,1,8000,2,,,,,,"buôn bán khoai",,,,"South","15-44",4146792
"918993073604353",3,91,1,35,2,6,2,0,1,,,,7,75,21,94,4,1,8000,1,,,,,,"CÔNG NHÂN MAY",,,,"South","15-44",4146792
"797732728300925",2,79,1,28,2,12,5,0,3,,,,9,95,7,47,4,1,15000,2,,,,,,"Bán hàng online",,,,"South","15-44",4146792
"797752736102247",2,79,1,26,2,8,1,1,1,,,,5,52,21,95,4,1,10000,2,,,,,,"nv bán hàng",,,,"South","15-44",4146792
"757312600203723",4,75,1,35,2,12,3,0,1,,,,9,93,3,26,6,1,10000,1,,,,,,"công nhân",,,,"South","15-44",4146792
"757312603501136",2,75,1,37,2,12,5,0,1,,,,4,41,3,31,4,1,12000,1,,,,,,"lam van phong",,,,"South","15-44",4146792
"747252596905825",1,74,1,20,2,12,3,0,1,,,,5,52,9,56,4,1,4000,1,,,,,,"nhân viên bán hàng",,,,"South","15-44",4146792
"797692686000605",3,79,1,41,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"959543182802431",2,95,1,36,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"959613189103828",2,95,1,33,2,12,5,4,1,,,,4,41,15,84,5,1,4500,1,,,,,,"can bo nha nuoc",,,,"South","15-44",4146792
"757312599606457",2,75,1,30,2,9,2,0,1,,,,9,93,4,35,6,1,8000,1,,,,,,"công nhân",,,,"South","15-44",4146792
"959543182802421",3,95,1,40,2,1,0,0,1,,,,9,92,1,1,4,1,3270,1,,,,,,"CÔNG NHÂN TH___Y S___N",,,,"South","15-44",4146792
"797672702509527",3,79,1,31,2,12,3,0,3,,,,9,95,7,47,2,1,15000,2,,,,,,"buôn bán v___i",,,,"South","15-44",4146792
"939373147300923",4,93,1,37,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797772743904011",1,79,1,42,2,6,1,0,3,,,,7,75,3,14,2,1,7000,2,,,,,,"x___p v___i t___i nhà",,,,"South","15-44",4146792
"777482655800328",3,77,1,18,2,12,3,2,1,,,,5,52,9,56,4,1,7000,2,,,,,,"nhân viên pha chê__",,,,"South","15-44",4146792
"797692682107429",2,79,1,34,2,12,3,0,1,,,,7,75,3,14,4,1,7000,2,,,,,,"công nhân may",,,,"South","15-44",4146792
"757312599606446",3,75,1,38,2,12,3,0,1,,,,9,93,4,35,6,1,9000,1,,,,,,"công nhân",,,,"South","15-44",4146792
"797652691102827",3,79,1,39,2,12,4,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797662700401129",2,79,1,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"828152825800327",3,82,1,33,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757312599313839",3,75,1,37,2,12,3,0,1,,,,9,93,3,14,6,1,12000,1,,,,,,"công nhân",,,,"South","15-44",4146792
"747182575600225",3,74,1,38,2,7,1,0,3,,,,7,75,3,14,2,1,6000,2,,,,,,"may t___i nhà",,,,"South","15-44",4146792
"777472652703503",4,77,1,44,2,6,1,0,3,,,,9,95,9,56,4,1,10000,2,,,,,,"Kinh doanh buôn bán trái cây",,,,"South","15-44",4146792
"747182575600223",1,74,1,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"828152825800333",1,82,1,29,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"706892519503633",1,70,1,28,2,12,5,0,1,,,,4,41,14,82,4,1,7000,1,,,,,,"Nhân viên van phòng công ch___ng",,,,"South","15-44",4146792
"929193118600728",2,92,1,26,2,12,3,4,1,,,,4,41,8,49,4,1,8000,1,,,,,,"ke toan",,,,"South","15-44",4146792
"898833030706345",3,89,1,30,2,11,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797642688207923",1,79,1,24,2,12,3,2,1,,,,3,36,16,85,4,1,6000,2,,,,,,"giáo viên",,,,"South","15-44",4146792
"797602676100725",1,79,1,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757312599313832",3,75,1,32,2,12,3,0,1,,,,9,93,3,26,6,1,8000,1,,,,,,"làm công nhân",,,,"South","15-44",4146792
"797702714201231",3,79,1,31,2,10,2,1,3,,,,5,52,7,47,4,1,8000,2,,,,,,"buon bán",,,,"South","15-44",4146792
"777472652703520",3,77,1,41,2,9,2,0,1,,,,9,91,21,94,5,1,4000,1,9,91,21,96,4,"t___p v___ tr_____ng c___p 1",,"d___n nhà theo gi___",,"South","15-44",4146792
"797692686000626",2,79,1,44,2,12,3,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,"buôn bán n_____c",,,,"South","15-44",4146792
"797702714201204",1,79,1,15,2,10,2,1,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757312600203732",2,75,1,40,2,10,2,0,1,,,,9,93,7,45,4,1,7000,2,,,,,,"s____a xe ô tô",,,,"South","15-44",4146792
"797692682107420",3,79,1,39,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797642689803213",2,79,1,44,2,7,1,0,3,,,,9,95,19,98,4,1,3000,2,,,,,,"may gia công t___i nhà",,,,"South","15-44",4146792
"706892519503629",2,70,1,24,2,9,2,0,1,,,,7,75,9,56,2,1,6000,2,,,,,,"ph___ quán ph___",,,,"South","15-44",4146792
"939313134000621",1,93,1,28,2,12,4,0,1,,,,5,51,21,96,4,1,6000,2,,,,,,"l___ tân khách s___n",,,,"South","15-44",4146792
"747252597801116",3,74,1,43,2,5,0,0,3,,,,9,95,9,56,2,1,10000,2,,,,,,"Buôn Bán d___ an sáng",,,,"South","15-44",4146792
"939313134000611",4,93,1,37,2,12,4,0,1,,,,4,41,16,85,5,1,3500,1,,,,,,"k___ toán tr_____ng",,,,"South","15-44",4146792
"918993073604320",6,91,1,39,2,12,5,0,3,,,,9,96,21,96,4,1,1500,2,,,,,,"BÁN CÀ PHÊ T___I NHÀ",,,,"South","15-44",4146792
"898843031605806",3,89,1,40,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757312600203727",2,75,1,30,2,12,3,0,1,,,,5,53,21,96,4,1,6000,2,,,,,,"nhân viên cham sóc s___c d___p",,,,"South","15-44",4146792
"747232593306134",3,74,1,44,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"929163114706523",3,92,1,24,2,10,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"898893046302335",1,89,1,35,2,5,1,0,3,,,,9,96,21,96,4,1,3500,2,,,,,,"BÁN S___",,,,"South","15-44",4146792
"797602674601051",2,79,1,44,2,12,3,0,1,,,,9,91,3,25,5,1,5000,1,,,,,,"nhân viên d___n d___p",,,,"South","15-44",4146792
"747182574702138",2,74,1,23,2,12,3,0,1,,,,4,42,11,64,6,1,5000,1,,,,,,"Nhân viên h___ tr___ vay",,,,"South","15-44",4146792
"777482655800336",1,77,1,30,2,12,3,0,3,,,,5,52,9,56,4,1,6000,2,,,,,,"buôn bán",,,,"South","15-44",4146792
"747242595102622",5,74,1,38,2,12,3,2,3,,,,9,95,9,56,2,1,10000,2,,,,,,"buôn bán xôi chè",,,,"South","15-44",4146792
"727092563000609",3,72,1,39,2,9,2,0,3,,,,9,95,7,47,2,1,1500,2,,,,,,"bán t___p hóa",,,,"South","15-44",4146792
"777472650600811",3,77,1,34,2,12,4,3,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"828232865100831",2,82,1,28,2,12,3,0,3,,,,9,95,7,47,4,1,6000,2,,,,,,"Buon ban",,,,"South","15-44",4146792
"797642688207932",4,79,1,40,2,12,3,0,1,,,,7,75,3,14,5,1,8500,1,,,,,,"công nhân may",,,,"South","15-44",4146792
"797612677003002",4,79,1,33,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797692686000633",1,79,1,23,2,12,3,0,1,,,,7,75,21,96,6,1,7000,1,,,,,,"công nhân công ty may",,,,"South","15-44",4146792
"777542671902533",3,77,1,39,2,6,0,0,1,,,,9,93,3,15,6,1,5600,1,,,,,,"công nhân",,,,"South","15-44",4146792
"939373147300903",3,93,1,35,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797652691102831",2,79,1,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"898833028300931",2,89,1,43,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757312605611628",2,75,1,15,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797772743904030",3,79,1,38,2,12,3,0,3,,,,7,72,3,25,2,1,12000,2,,,,,,"gia công c__ khí t___i nhà",,,,"South","15-44",4146792
"929163112901402",2,92,1,38,2,9,2,0,1,,,,9,91,21,96,4,1,3000,2,,,,,,"lao d___ng t___ do",,,,"South","15-44",4146792
"797692686000624",1,79,1,16,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"747242595102625",1,74,1,40,2,12,3,0,1,,,,7,75,3,32,6,1,8000,1,,,,,,"công nhân",,,,"South","15-44",4146792
"777482655800323",3,77,1,40,2,11,2,0,3,,,,9,95,9,56,4,1,700,2,,,,,,"ba__n ha__ng online",,,,"South","15-44",4146792
"757362620601306",1,75,1,15,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"918993073604357",1,91,1,24,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797692686000623",1,79,1,24,2,12,3,0,1,,,,7,75,21,96,6,1,8000,1,,,,,,"công nhân công ty may giày da",,,,"South","15-44",4146792
"797682707600521",2,79,1,29,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"797642689803224",2,79,1,37,2,6,1,0,3,,,,7,75,21,96,4,1,5000,2,9,95,7,47,4,"TI___M LÀM TÓC",,"Kinh doanh online",,"South","15-44",4146792
"929233121902828",2,92,1,30,2,12,3,0,1,,,,7,75,3,14,4,1,8000,1,,,,,,"công nhân mai",,,,"South","15-44",4146792
"959613189103829",3,95,1,35,2,12,5,4,1,,,,4,41,15,84,5,1,7000,1,,,,,,"can bo",,,,"South","15-44",4146792
"797642689803226",2,79,1,25,2,12,5,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"706952536300629",1,70,1,21,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4146792
"757372626906726",2,75,2,17,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"878743014800138",2,87,2,38,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828232867800536",2,82,2,44,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919033084101202",3,91,2,26,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808012791000439",3,80,2,29,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"939303132100704",2,93,2,34,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898903050500921",5,89,2,21,2,9,2,0,3,,,,9,95,21,96,4,1,10000,2,,,,,,"BÁN HÀN ONLINE",,,,"South","15-44",4415640
"929273128500643",2,92,2,41,2,5,1,0,3,,,,9,96,1,1,1,1,6000,2,9,96,21,96,4,"LÀM THUÊ",,"L___T SEN",,"South","15-44",4415640
"828152829101035",1,82,2,23,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808012791000435",3,80,2,36,2,10,2,0,1,,,,7,75,3,14,4,1,5000,2,,,,,,"may d___",,,,"South","15-44",4415640
"777522667402101",3,77,2,40,2,11,2,2,3,,,,9,95,14,77,4,1,5000,2,,,,,,"Ch___ Ti___m áo c_____i",,,,"South","15-44",4415640
"898873038801929",4,89,2,31,2,10,2,0,3,,,,9,96,21,96,4,1,2000,2,,,,,,"BUÔN BÁN",,,,"South","15-44",4415640
"797832755305906",3,79,2,40,2,6,2,0,2,3,,,5,51,21,96,4,1,3000,2,,,,,,"bán t___p hóa",,,,"South","15-44",4415640
"706962541703508",3,70,2,30,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828232867800521",4,82,2,32,2,4,0,0,3,,,,5,51,21,96,4,1,7000,2,9,96,21,96,4,"n___u dám c_____i",,"giá công hàng mu",,"South","15-44",4415640
"706882524900426",4,70,2,29,2,12,5,0,1,,,,3,36,16,85,5,1,5000,1,3,36,16,85,4,"Giáo viên",,"D___y h___c thêm ___ nhà",,"South","15-44",4415640
"939343142301704",3,93,2,42,2,3,0,0,3,,,,9,95,3,10,1,1,1500,2,,,,,,"buôn bán",,,,"South","15-44",4415640
"898913058301221",4,89,2,35,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757372626906737",2,75,2,25,2,9,2,0,3,,,,9,91,16,85,4,1,10000,2,,,,,,"gi___ tr___ t___i nhà",,,,"South","15-44",4415640
"727102566001337",3,72,2,33,2,4,0,0,3,,,,9,95,7,47,2,1,1000,2,,,,,,"Buôn bán t___p hóa",,,,"South","15-44",4415640
"808082824300333",3,80,2,37,2,7,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706982524601239",4,70,2,38,2,8,1,0,1,,,,7,75,19,98,2,1,3000,2,,,,,,"Làm di___u",,,,"South","15-44",4415640
"797862765801133",3,79,2,33,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"959603198101923",1,95,2,29,2,12,3,0,1,,,,9,93,19,98,4,1,6000,1,,,,,,"cong nhan",,,,"South","15-44",4415640
"828212852800922",2,82,2,19,2,12,3,0,3,,,,7,75,21,96,4,1,3000,2,,,,,,"th___ làm nail t___i nhà",,,,"South","15-44",4415640
"828192836300835",2,82,2,16,2,11,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"878743014800140",2,87,2,39,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828212852800903",3,82,2,27,2,12,3,0,1,,,,9,93,3,13,4,1,4500,1,,,,,,"công nhân may",,,,"South","15-44",4415640
"939303132100738",1,93,2,34,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898833031303210",3,89,2,32,2,9,2,0,1,,,,7,75,1,1,4,1,6000,2,,,,,,"CÔNG NHÂN",,,,"South","15-44",4415640
"828212858801225",2,82,2,40,2,9,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828212858801222",2,82,2,20,2,12,3,0,3,,,,9,95,21,96,4,1,3000,2,,,,,,"bán trái cây t___i nhà",,,,"South","15-44",4415640
"939323136300508",3,93,2,40,2,9,1,0,2,3,,,9,92,1,1,1,1,5000,2,9,96,19,98,1,"LÀM V_____N",,"may d___",,"South","15-44",4415640
"727032547701127",1,72,2,42,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"878723006102215",2,87,2,17,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919063093100823",2,91,2,42,2,5,1,0,3,,,,9,95,7,47,4,1,6000,2,,,,,,"buôn bán",,,,"South","15-44",4415640
"797832755305936",2,79,2,28,2,9,2,0,3,,,,7,75,20,99,6,1,9500,1,,,,,,"công nh___n may",,,,"South","15-44",4415640
"959613192702029",2,95,2,37,2,9,2,0,1,,,,9,95,1,3,4,1,4000,1,,,,,,"cong nhan thuy san",,,,"South","15-44",4415640
"878733010001134",4,87,2,31,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"959563185502732",2,95,2,31,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828192836300803",2,82,2,40,2,1,0,0,2,,,,6,62,1,1,1,1,1000,2,,,,,,"buôn bán cá",,,,"South","15-44",4415640
"727062552500239",2,72,2,33,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"959573187600234",3,95,2,37,2,12,3,0,3,,,,9,95,7,47,4,1,6000,2,,,,,,"ban tap hoa",,,,"South","15-44",4415640
"959543184000739",3,95,2,29,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808022796701139",1,80,2,17,2,9,2,0,3,,,,7,75,3,16,6,1,6000,2,,,,,,"công nhân may giày",,,,"South","15-44",4415640
"878763021401841",1,87,2,17,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808012791000425",3,80,2,32,2,11,2,0,3,,,,9,95,9,56,4,1,3000,2,,,,,,"bán n_____c gi___i khát",,,,"South","15-44",4415640
"797862765801136",3,79,2,40,2,12,4,0,3,,,,9,95,7,47,2,1,7000,2,,,,,,"bán hàng t___p hóa",,,,"South","15-44",4415640
"919023080200729",2,91,2,27,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"747212584303133",2,74,2,29,2,11,2,0,1,,,,7,75,21,96,6,1,4000,1,5,53,21,96,2,"công nhân inox",,"ngh___ làm tóc",,"South","15-44",4415640
"898913058301207",3,89,2,36,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919093104501014",2,91,2,29,2,9,2,0,3,,,,9,95,21,96,1,1,1000,2,,,,,,"làm nail",,,,"South","15-44",4415640
"757382632000621",5,75,2,40,2,2,0,0,1,,,,9,93,3,15,6,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4415640
"797842758909834",2,79,2,36,2,5,1,0,3,,,,9,92,1,1,2,1,3500,2,,,,,,"l___t v___ hành t___i nhà",,,,"South","15-44",4415640
"808042806600826",1,80,2,42,2,8,1,0,1,,,,5,52,9,55,2,1,5000,2,,,,,,"làm tr___c cho thuê nhà ngh___",,,,"South","15-44",4415640
"939323136300523",1,93,2,43,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898913058301228",1,89,2,15,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706962541703525",1,70,2,17,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757352617901527",3,75,2,43,2,5,1,0,2,,,,9,95,9,56,2,1,6000,2,,,,,,"buôn bán",,,,"South","15-44",4415640
"929243124600130",2,92,2,32,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"777482656700738",3,77,2,38,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757372626906730",2,75,2,36,2,6,1,0,1,,,,9,93,4,35,6,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4415640
"898883043900233",3,89,2,24,2,6,2,0,3,,,,9,92,1,1,4,1,3000,2,,,,,,"LÀM RU___NG",,,,"South","15-44",4415640
"878773025000831",2,87,2,39,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"959543184000731",3,95,2,43,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828192836300801",3,82,2,35,2,11,3,0,1,,,,9,93,3,32,4,1,5900,1,,,,,,"cong nh a",,,,"South","15-44",4415640
"808042806600836",4,80,2,29,2,12,3,0,3,,,,7,75,19,97,4,1,8000,2,,,,,,"may gia công t___i nhà",,,,"South","15-44",4415640
"939363148601528",3,93,2,27,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"878773025000808",3,87,2,39,2,9,2,0,2,,,,6,61,1,1,1,1,6000,2,,,,,,"làm v_____n",,,,"South","15-44",4415640
"898883043900226",4,89,2,40,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828212852800939",1,82,2,23,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706982524601225",1,70,2,36,2,9,2,0,1,,,,6,61,1,1,5,1,7000,1,,,,,,"công nhân c___o m___",,,,"South","15-44",4415640
"797832749900631",1,79,2,17,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808042806600829",2,80,2,31,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"878743014800132",3,87,2,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919033084101231",1,91,2,39,2,9,2,0,2,,,,9,92,1,1,4,1,1200,2,,,,,,"LÀM THUÊ",,,,"South","15-44",4415640
"959563185502737",1,95,2,44,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757402639500336",1,75,2,37,2,7,1,0,1,,,,9,93,4,35,6,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4415640
"807972776300435",3,80,2,30,2,12,4,4,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757352617901523",3,75,2,42,2,5,1,0,1,,,,9,93,4,35,6,1,9000,1,,,,,,"công nhân",,,,"South","15-44",4415640
"757422648202229",2,75,2,33,2,9,2,0,3,,,,9,91,19,97,4,1,7000,2,,,,,,"phu__ viê__c nha__",,,,"South","15-44",4415640
"807972776300421",3,80,2,34,2,9,2,0,1,,,,9,92,1,1,4,1,5000,2,,,,,,"làm thuê",,,,"South","15-44",4415640
"777522667402106",1,77,2,17,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"727072555500427",1,72,2,17,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"929243124600101",4,92,2,43,2,5,0,0,3,,,,9,92,19,97,1,1,2000,2,,,,,,"Làm thuê v___ nông nghi___p",,,,"South","15-44",4415640
"808022798503028",3,80,2,36,2,6,1,0,3,,,,7,75,19,98,4,1,700,2,,,,,,"gia công màn treo",,,,"South","15-44",4415640
"959573187600236",3,95,2,42,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919023080200723",3,91,2,31,2,8,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757352619700744",4,75,2,34,2,9,2,0,1,,,,9,93,3,24,6,1,8900,1,,,,,,"công nhân",,,,"South","15-44",4415640
"777502659000629",1,77,2,18,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706912522801337",2,70,2,29,2,7,1,0,3,,,,9,92,1,1,2,1,5000,2,,,,,,"Làm nông",,,,"South","15-44",4415640
"828212858801228",2,82,2,31,2,12,4,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898883043900224",4,89,2,38,2,8,2,0,3,,,,9,96,1,1,4,1,400,2,,,,,,"LÀM H___T DI___U",,,,"South","15-44",4415640
"828212858801219",2,82,2,35,2,5,1,0,3,,,,9,96,3,14,4,1,2000,2,,,,,,"may t___i nhâ",,,,"South","15-44",4415640
"878743014800113",4,87,2,39,2,1,1,0,1,,,,6,61,3,32,4,1,4000,1,,,,,,"công nhân s___n xu___t",,,,"South","15-44",4415640
"898833031303233",2,89,2,28,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808082824300329",3,80,2,25,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808022796701136",2,80,2,22,2,9,2,0,1,,,,7,75,3,14,6,1,4000,1,,,,,,"công nhân",,,,"South","15-44",4415640
"929243124600112",3,92,2,29,2,5,1,0,1,,,,9,92,19,98,1,1,1000,2,,,,,,"làm h___t d___u",,,,"South","15-44",4415640
"898883043900234",3,89,2,34,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757402639500304",4,75,2,32,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"797852760701835",1,79,2,16,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757372627500407",2,75,2,42,2,12,3,0,3,,,,5,52,7,47,2,1,5000,2,,,,,,"buôn bán",,,,"South","15-44",4415640
"898893046903611",6,89,2,42,2,4,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828192836300833",3,82,2,37,2,7,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898883043900221",3,89,2,35,2,12,3,0,1,,,,4,44,21,96,5,1,1900,1,,,,,,"CÁN B___ ___P",,,,"South","15-44",4415640
"919023080200724",4,91,2,33,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"919053089503020",1,91,2,26,2,10,3,0,3,,,,6,61,1,1,1,1,3000,2,,,,,,"bán trái cây",,,,"South","15-44",4415640
"959543184000721",2,95,2,30,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"898933067301331",2,89,2,27,2,9,2,0,3,,,,9,91,21,96,4,1,3000,2,9,91,21,96,4,"PH___ BÁN BÁNH _____T",,"QUÉT D___N NHÀ",,"South","15-44",4415640
"808022797607342",1,80,2,20,2,12,3,0,1,,,,7,75,3,14,5,1,8000,1,,,,,,"công nhân m___y m___c",,,,"South","15-44",4415640
"706982524601237",2,70,2,37,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828212852800902",2,82,2,35,2,7,2,1,1,,,,9,94,20,99,4,1,8000,1,,,,,,"cong nhan",,,,"South","15-44",4415640
"959543184000733",2,95,2,27,2,10,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706942534800739",4,70,2,35,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"757372627500452",3,75,2,31,2,10,2,0,1,,,,9,92,3,15,6,1,13500,1,,,,,,"Công nhân",,,,"South","15-44",4415640
"828192836300827",2,82,2,15,2,10,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"939363148601517",1,93,2,29,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"828152829101037",1,82,2,42,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"777502659000634",2,77,2,36,2,8,1,0,3,,,,5,52,9,56,4,1,4000,2,,,,,,"buon bán d___ an",,,,"South","15-44",4415640
"747212584303135",2,74,2,30,2,9,1,0,1,,,,7,75,3,14,6,1,7000,1,,,,,,"Công nhân giày da",,,,"South","15-44",4415640
"898933067301336",2,89,2,19,2,12,5,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"929243124600126",2,92,2,20,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"706942534800733",2,70,2,43,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808022798503007",4,80,2,32,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"808032802401229",3,80,2,42,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
"797832755305908",2,79,2,17,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4415640
