"ID","pid","MATINH","Urban_Rural","age","C1","C2","TOTAL_HH_member","assets_1","assets_2","assets_3","assets_4","assets_5","assets_6","assets_7","assets_8","assets_9","assets_10","assets_11","assets_12","assets_13","assets_14","assets_15","assets_16","assets_17","assets_18","assets_19","C9","C10"
"221930666100338",5,22,1,62,1,4,5,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221930667901503",4,22,1,60,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"221930667901506",3,22,1,63,1,2,3,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221930667901509",3,22,1,46,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"221930667901510",4,22,1,36,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221930667901512",2,22,1,15,1,4,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221930667901521",1,22,1,62,1,1,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221930667901522",1,22,1,19,1,3,3,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,
"221930667901523",1,22,1,58,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221930667901524",4,22,1,40,1,3,4,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221930667901525",1,22,1,17,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221930667901527",3,22,1,32,1,2,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"221930667901529",1,22,1,37,1,2,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,
"221930667901531",3,22,1,32,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"221930667901534",2,22,1,52,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221930667901538",2,22,1,62,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221950676601905",3,22,1,32,1,3,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950676601906",1,22,1,25,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"221950676601908",3,22,1,41,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"221950676601912",4,22,1,38,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"221950676601913",1,22,1,39,1,2,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,6
"221950676601921",3,22,1,36,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"221950676601922",3,22,1,39,1,2,3,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"221950676601923",1,22,1,22,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950676601924",2,22,1,62,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221950676601925",1,22,1,15,1,4,4,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"221950676601926",4,22,1,36,1,3,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221950676601927",5,22,1,45,1,5,6,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"221950676601928",2,22,1,38,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221950676601929",1,22,1,55,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"221950676601930",4,22,1,38,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221950677800406",3,22,1,40,1,2,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800407",2,22,1,42,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800408",2,22,1,49,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"221950677800410",2,22,1,46,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800412",4,22,1,47,1,5,5,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"221950677800414",4,22,1,33,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221950677800421",2,22,1,39,1,2,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800422",2,22,1,27,1,3,4,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,
"221950677800423",2,22,1,42,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,
"221950677800424",1,22,1,21,1,5,5,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221950677800425",1,22,1,45,1,2,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800431",2,22,1,36,1,2,3,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"221950677800438",1,22,1,17,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221950677800439",2,22,1,39,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221950677800440",2,22,1,17,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221960681102222",2,22,1,21,1,4,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"221960681102223",1,22,1,21,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"221960681102224",3,22,1,48,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221960681102225",1,22,1,26,1,3,3,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"221960681102226",2,22,1,51,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"221960681102227",3,22,1,42,1,3,3,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"221960681102229",1,22,1,49,1,2,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221960681102230",1,22,1,50,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221960681102233",3,22,1,33,1,2,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,
"221960681102234",2,22,1,58,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221960681102235",1,22,1,52,1,2,2,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"221960681102236",4,22,1,38,1,2,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,
"221960681102237",3,22,1,36,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221960681102238",4,22,1,40,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"221960681102239",3,22,1,33,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"221990688001008",4,22,2,43,9,3,4,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221990688001021",1,22,2,37,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221990688001022",2,22,2,56,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"221990688001023",2,22,2,37,9,3,3,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"221990688001024",1,22,2,19,1,5,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"221990688001025",1,22,2,20,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221990688001026",2,22,2,39,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221990688001027",2,22,2,33,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221990688001028",1,22,2,19,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221990688001029",3,22,2,38,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221990688001030",2,22,2,22,1,4,4,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"221990688001031",2,22,2,32,1,2,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"221990688001037",3,22,2,45,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"221990688001038",1,22,2,23,1,3,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"221990688001039",2,22,2,38,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000812",1,22,1,57,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"222020697000813",2,22,1,54,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"222020697000814",3,22,1,32,1,4,6,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"222020697000819",2,22,1,56,1,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"222020697000821",1,22,1,22,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000822",2,22,1,27,1,4,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"222020697000823",1,22,1,25,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000824",1,22,1,16,1,5,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000825",1,22,1,22,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"222020697000826",2,22,1,23,1,4,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"222020697000827",3,22,1,42,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000829",2,22,1,34,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"222020697000832",2,22,1,39,1,4,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222020697000833",2,22,1,48,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,
"222020697000834",2,22,1,42,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"222020697900701",3,22,2,20,9,5,7,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"222020697900702",3,22,2,45,9,3,3,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,
"222020697900703",4,22,2,31,9,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
"222020697900704",3,22,2,31,9,2,6,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"222020697900706",1,22,2,50,9,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,
"222020697900707",4,22,2,30,9,2,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,
"222020697900708",2,22,2,15,9,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,
"222020697900710",2,22,2,20,9,5,6,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,
"222020697900722",5,22,2,64,9,4,6,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,
"222020697900723",4,22,2,32,9,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
"222020697900724",1,22,2,64,9,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"222020697900725",4,22,2,35,9,2,4,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,
"222020697900726",2,22,2,19,9,4,5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"222020697900731",3,22,2,50,9,3,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"222020697900734",6,22,2,48,9,5,6,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"222050709901506",3,22,2,45,1,4,5,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222050709901508",2,22,2,43,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222050709901509",3,22,2,44,1,4,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"222050709901510",1,22,2,63,1,1,2,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"222050709901511",2,22,2,40,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222050709901514",1,22,2,28,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"222050709901515",4,22,2,46,1,4,4,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"222050709901521",4,22,2,49,1,4,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"222050709901522",1,22,2,33,1,3,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"222050709901523",1,22,2,56,1,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"222050709901524",4,22,2,40,1,3,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,
"222050709901526",4,22,2,56,1,3,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222050709901533",1,22,2,55,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"222050709901534",3,22,2,28,1,1,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"222050709901535",3,22,2,35,1,2,4,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,
"222050712601504",1,22,1,61,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,
"222050712601505",3,22,1,31,1,1,4,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,
"222050712601516",4,22,1,49,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,
"222050712601521",1,22,1,56,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"222050712601522",5,22,1,29,1,4,7,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"222050712601523",5,22,1,54,1,4,6,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"222050712601524",5,22,1,62,1,3,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"222050712601525",1,22,1,56,1,2,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"222050712601527",1,22,1,58,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"222050712601528",3,22,1,63,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"222050712601529",4,22,1,56,1,3,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"222050712601531",1,22,1,61,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"222050712601533",3,22,1,55,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"222050712601535",3,22,1,33,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"222050712601539",2,22,1,47,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242150726400901",5,24,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"242150726400902",4,24,2,35,7,2,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"242150726400903",4,24,2,39,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242150726400904",4,24,2,41,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242150726400905",7,24,2,57,7,4,8,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242150726400906",4,24,2,42,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"242150726400907",4,24,2,46,1,5,5,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"242150726400908",2,24,2,44,7,3,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,
"242150726400910",2,24,2,42,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242150726400911",3,24,2,57,7,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242150726400915",1,24,2,59,7,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,
"242150726400917",4,24,2,39,1,2,4,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,
"242150726400921",1,24,2,60,7,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"242150726400922",2,24,2,37,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,6
"242150726400923",2,24,2,59,7,3,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,
"242160730600301",4,24,1,38,1,2,7,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"242160730600303",5,24,1,49,1,4,7,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"242160730600311",6,24,1,30,1,6,8,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242160730600312",1,24,1,50,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"242160730600314",2,24,1,27,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"242160730600320",2,24,1,48,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"242160730600321",6,24,1,59,1,4,7,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"242160730600322",2,24,1,60,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"242160730600323",5,24,1,56,1,5,5,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"242160730600324",4,24,1,44,1,4,4,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242160730600326",5,24,1,61,1,3,6,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242160730600327",4,24,1,49,1,4,5,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"242160730600328",2,24,1,55,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"242160730600330",4,24,1,42,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2,6
"242160730600332",1,24,1,20,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242170740201601",1,24,2,64,1,1,2,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"242170740201604",2,24,2,45,1,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"242170740201606",3,24,2,43,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"242170740201608",4,24,2,35,1,1,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242170740201609",1,24,2,52,1,2,4,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,
"242170740201610",1,24,2,37,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,
"242170740201613",1,24,2,24,1,1,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242170740201615",4,24,2,53,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,
"242170740201619",2,24,2,34,1,2,2,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,
"242170740201621",6,24,2,40,1,4,7,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242180746200301",3,24,2,59,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242180746200303",3,24,2,29,1,4,6,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"242180746200304",4,24,2,45,1,3,5,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,
"242180746200305",2,24,2,63,1,2,2,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"242180746200306",4,24,2,58,1,2,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242180746200308",3,24,2,38,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242180746200309",2,24,2,56,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"242180746200310",1,24,2,15,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"242180746200313",2,24,2,62,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242180746200314",2,24,2,52,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,3
"242180746200316",2,24,2,54,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,
"242180746200319",2,24,2,51,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"242180746200320",3,24,2,37,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"242180746200321",1,24,2,64,1,1,2,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,
"242180746200322",2,24,2,50,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"242180748001041",1,24,2,18,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"242180748001042",3,24,2,17,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,
"242180748001043",4,24,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"242180748001044",5,24,2,59,1,4,5,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,
"242180748001046",5,24,2,46,1,3,6,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,2,2
"242190757902502",1,24,2,18,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"242190757902503",3,24,2,31,7,3,6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"242190757902506",5,24,2,52,1,4,6,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"242190757902508",2,24,2,15,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,
"242190757902509",1,24,2,33,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"242190757902510",1,24,2,54,7,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242190757902511",4,24,2,56,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"242190757902512",1,24,2,52,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242190757902514",2,24,2,58,7,2,2,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"242190757902515",2,24,2,57,7,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242190757902516",2,24,2,18,1,3,4,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,
"242190757902521",3,24,2,16,1,3,5,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,6
"242190757902523",2,24,2,50,1,3,3,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,
"242190757902525",4,24,2,35,7,2,5,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"242190757902531",2,24,2,40,7,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242210772000801",2,24,2,51,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"242210772000802",4,24,2,29,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242210772000803",2,24,2,47,1,2,5,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242210772000804",3,24,2,35,1,4,6,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242210772000805",2,24,2,51,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"242210772000806",1,24,2,44,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"242210772000810",4,24,2,53,1,3,5,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242210772000811",2,24,2,57,1,3,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"242210772000812",6,24,2,39,1,6,9,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"242210772000813",7,24,2,27,1,5,8,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,2,6
"242210772000817",2,24,2,62,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"242210772000819",2,24,2,53,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
